time,bid,bid_depth,bid_depth_total,offer,offer_depth,offer_depth_total
20130527T043051,1.29228,0,0,1.29278,0,0
20130527T043124,1.29232,0,0,1.29282,0,0
20130527T043251,1.29238,0,0,1.29288,0,0
20130527T043453,1.29243,0,0,1.29293,0,0
20130527T043453,1.29248,0,0,1.29298,0,0
20130527T043630,1.29243,0,0,1.29293,0,0
20130527T043633,1.29238,0,0,1.29288,0,0
20130527T043743,1.29232,0,0,1.29282,0,0
20130527T043744,1.29238,0,0,1.29288,0,0
20130527T043753,1.29232,0,0,1.29282,0,0
20130527T043753,1.29228,0,0,1.29278,0,0
20130527T043758,1.29232,0,0,1.29282,0,0
20130527T043758,1.29238,0,0,1.29288,0,0
20130527T043759,1.29232,0,0,1.29282,0,0
20130527T043804,1.29238,0,0,1.29288,0,0
20130527T043804,1.2923,0,0,1.2928,0,0
20130527T043807,1.29238,0,0,1.29288,0,0
20130527T043809,1.29232,0,0,1.29282,0,0
20130527T043810,1.29228,0,0,1.29278,0,0
20130527T043813,1.29223,0,0,1.29273,0,0
20130527T043813,1.29228,0,0,1.29278,0,0
20130527T043817,1.29232,0,0,1.29282,0,0
20130527T043818,1.29238,0,0,1.29288,0,0
20130527T043924,1.29232,0,0,1.29282,0,0
20130527T043924,1.29228,0,0,1.29278,0,0
20130527T043934,1.29223,0,0,1.29273,0,0
20130527T043934,1.29218,0,0,1.29268,0,0
20130527T043940,1.29225,0,0,1.29275,0,0
20130527T044102,1.2922,0,0,1.2927,0,0
20130527T044527,1.29213,0,0,1.29263,0,0
20130527T044527,1.29218,0,0,1.29268,0,0
20130527T044548,1.29223,0,0,1.29273,0,0
20130527T044549,1.2923,0,0,1.2928,0,0
20130527T044623,1.29238,0,0,1.29288,0,0
20130527T044624,1.29232,0,0,1.29282,0,0
20130527T044645,1.29228,0,0,1.29278,0,0
20130527T044648,1.29232,0,0,1.29282,0,0
20130527T044714,1.29228,0,0,1.29278,0,0
20130527T044723,1.29238,0,0,1.29288,0,0
20130527T044736,1.29245,0,0,1.29295,0,0
20130527T044736,1.2925,0,0,1.293,0,0
20130527T044736,1.29255,0,0,1.29305,0,0
20130527T044737,1.2925,0,0,1.293,0,0
20130527T044742,1.29245,0,0,1.29295,0,0
20130527T044748,1.2924,0,0,1.2929,0,0
20130527T044751,1.29245,0,0,1.29295,0,0
20130527T044756,1.2924,0,0,1.2929,0,0
20130527T044758,1.29248,0,0,1.29298,0,0
20130527T044800,1.29243,0,0,1.29293,0,0
20130527T044800,1.2925,0,0,1.293,0,0
20130527T044819,1.29245,0,0,1.29295,0,0
20130527T044820,1.2924,0,0,1.2929,0,0
20130527T044822,1.29245,0,0,1.29295,0,0
20130527T044822,1.2925,0,0,1.293,0,0
20130527T044822,1.29255,0,0,1.29305,0,0
20130527T044823,1.2926,0,0,1.2931,0,0
20130527T044826,1.29255,0,0,1.29305,0,0
20130527T044830,1.29263,0,0,1.29313,0,0
20130527T044830,1.29268,0,0,1.29318,0,0
20130527T045156,1.29263,0,0,1.29313,0,0
20130527T045344,1.29258,0,0,1.29308,0,0
20130527T045344,1.29252,0,0,1.29302,0,0
20130527T045344,1.29258,0,0,1.29308,0,0
20130527T045346,1.29263,0,0,1.29313,0,0
20130527T045346,1.29258,0,0,1.29308,0,0
20130527T045350,1.29263,0,0,1.29313,0,0
20130527T045401,1.29258,0,0,1.29308,0,0
20130527T045401,1.29263,0,0,1.29313,0,0
20130527T045403,1.29258,0,0,1.29308,0,0
20130527T045849,1.29252,0,0,1.29302,0,0
20130527T045918,1.29248,0,0,1.29298,0,0
20130527T045949,1.29243,0,0,1.29293,0,0
20130527T045949,1.29248,0,0,1.29298,0,0
20130527T050008,1.29255,0,0,1.29305,0,0
20130527T050009,1.2925,0,0,1.293,0,0
20130527T050031,1.29255,0,0,1.29305,0,0
20130527T050055,1.29248,0,0,1.29298,0,0
20130527T050146,1.29252,0,0,1.29302,0,0
20130527T050147,1.29248,0,0,1.29298,0,0
20130527T050147,1.29243,0,0,1.29293,0,0
20130527T050147,1.29248,0,0,1.29298,0,0
20130527T050249,1.29252,0,0,1.29302,0,0
20130527T050700,1.29248,0,0,1.29298,0,0
20130527T050700,1.29243,0,0,1.29293,0,0
20130527T050819,1.29248,0,0,1.29298,0,0
20130527T050819,1.29252,0,0,1.29302,0,0
20130527T050819,1.29248,0,0,1.29298,0,0
20130527T051035,1.29243,0,0,1.29293,0,0
20130527T051715,1.29248,0,0,1.29298,0,0
20130527T051756,1.29252,0,0,1.29302,0,0
20130527T051818,1.29258,0,0,1.29308,0,0
20130527T051818,1.29252,0,0,1.29302,0,0
20130527T051827,1.29258,0,0,1.29308,0,0
20130527T051836,1.29252,0,0,1.29302,0,0
20130527T051931,1.29245,0,0,1.29295,0,0
20130527T052139,1.2924,0,0,1.2929,0,0
20130527T052349,1.29245,0,0,1.29295,0,0
20130527T052524,1.2924,0,0,1.2929,0,0
20130527T052552,1.29235,0,0,1.29285,0,0
20130527T052651,1.2924,0,0,1.2929,0,0
20130527T052659,1.29248,0,0,1.29298,0,0
20130527T052659,1.29243,0,0,1.29293,0,0
20130527T053017,1.29232,0,0,1.29282,0,0
20130527T053113,1.29238,0,0,1.29288,0,0
20130527T053140,1.29243,0,0,1.29293,0,0
20130527T053220,1.29238,0,0,1.29288,0,0
20130527T053220,1.29232,0,0,1.29282,0,0
20130527T053239,1.29228,0,0,1.29278,0,0
20130527T053239,1.29223,0,0,1.29273,0,0
20130527T053240,1.29218,0,0,1.29268,0,0
20130527T053315,1.29225,0,0,1.29275,0,0
20130527T053332,1.2923,0,0,1.2928,0,0
20130527T053332,1.29235,0,0,1.29285,0,0
20130527T053342,1.2923,0,0,1.2928,0,0
20130527T053429,1.29235,0,0,1.29285,0,0
20130527T053429,1.2923,0,0,1.2928,0,0
20130527T053450,1.29225,0,0,1.29275,0,0
20130527T053451,1.2923,0,0,1.2928,0,0
20130527T053512,1.29223,0,0,1.29273,0,0
20130527T053512,1.29218,0,0,1.29268,0,0
20130527T053515,1.29225,0,0,1.29275,0,0
20130527T053517,1.29215,0,0,1.2928,0,0
20130527T053517,1.29213,0,0,1.29263,0,0
20130527T053518,1.29218,0,0,1.29268,0,0
20130527T053518,1.29213,0,0,1.29263,0,0
20130527T053518,1.29218,0,0,1.29268,0,0
20130527T053519,1.29213,0,0,1.29263,0,0
20130527T053519,1.29218,0,0,1.29268,0,0
20130527T053520,1.29213,0,0,1.29263,0,0
20130527T053520,1.29218,0,0,1.29268,0,0
20130527T053530,1.29213,0,0,1.29263,0,0
20130527T053530,1.29218,0,0,1.29268,0,0
20130527T053531,1.29213,0,0,1.29263,0,0
20130527T053532,1.29218,0,0,1.29268,0,0
20130527T053532,1.29213,0,0,1.29263,0,0
20130527T053533,1.29218,0,0,1.29268,0,0
20130527T053533,1.29213,0,0,1.29263,0,0
20130527T053543,1.29218,0,0,1.29268,0,0
20130527T053544,1.29213,0,0,1.29263,0,0
20130527T053544,1.29218,0,0,1.29268,0,0
20130527T053607,1.29228,0,0,1.29278,0,0
20130527T053608,1.29223,0,0,1.29273,0,0
20130527T053608,1.29218,0,0,1.29268,0,0
20130527T053618,1.29223,0,0,1.29273,0,0
20130527T053618,1.29228,0,0,1.29278,0,0
20130527T053622,1.29223,0,0,1.29273,0,0
20130527T053624,1.29228,0,0,1.29278,0,0
20130527T053625,1.29223,0,0,1.29273,0,0
20130527T053629,1.29228,0,0,1.29278,0,0
20130527T053629,1.29223,0,0,1.29273,0,0
20130527T053639,1.29228,0,0,1.29278,0,0
20130527T053640,1.29223,0,0,1.29273,0,0
20130527T053644,1.29228,0,0,1.29278,0,0
20130527T053644,1.29223,0,0,1.29273,0,0
20130527T053649,1.29228,0,0,1.29278,0,0
20130527T053649,1.29223,0,0,1.29273,0,0
20130527T053652,1.29228,0,0,1.29278,0,0
20130527T053708,1.29223,0,0,1.29273,0,0
20130527T053735,1.29218,0,0,1.29268,0,0
20130527T053807,1.29223,0,0,1.29273,0,0
20130527T053807,1.29213,0,0,1.29263,0,0
20130527T053810,1.29218,0,0,1.29268,0,0
20130527T053815,1.29213,0,0,1.29263,0,0
20130527T053817,1.29218,0,0,1.29268,0,0
20130527T053818,1.29223,0,0,1.29273,0,0
20130527T053846,1.29228,0,0,1.29278,0,0
20130527T053846,1.2922,0,0,1.2927,0,0
20130527T053846,1.29225,0,0,1.29275,0,0
20130527T053847,1.2922,0,0,1.2927,0,0
20130527T053850,1.29228,0,0,1.29278,0,0
20130527T053850,1.2922,0,0,1.2927,0,0
20130527T053853,1.29228,0,0,1.29278,0,0
20130527T053855,1.29223,0,0,1.29273,0,0
20130527T053855,1.29195,0,0,1.29245,0,0
20130527T053856,1.2919,0,0,1.2924,0,0
20130527T053858,1.29195,0,0,1.29245,0,0
20130527T053903,1.29185,0,0,1.29235,0,0
20130527T053904,1.2918,0,0,1.2923,0,0
20130527T053913,1.29175,0,0,1.29225,0,0
20130527T053913,1.2918,0,0,1.2923,0,0
20130527T053928,1.29173,0,0,1.29223,0,0
20130527T053936,1.2918,0,0,1.2923,0,0
20130527T054002,1.29188,0,0,1.29238,0,0
20130527T054016,1.29195,0,0,1.29245,0,0
20130527T054027,1.2919,0,0,1.2924,0,0
20130527T054039,1.29195,0,0,1.29245,0,0
20130527T054107,1.292,0,0,1.2925,0,0
20130527T054111,1.29193,0,0,1.29243,0,0
20130527T054111,1.29197,0,0,1.29247,0,0
20130527T054140,1.29203,0,0,1.29253,0,0
20130527T054225,1.29208,0,0,1.29258,0,0
20130527T054226,1.29203,0,0,1.29253,0,0
20130527T054318,1.29208,0,0,1.29258,0,0
20130527T054318,1.29213,0,0,1.29263,0,0
20130527T054320,1.29218,0,0,1.29268,0,0
20130527T054446,1.29208,0,0,1.29258,0,0
20130527T054451,1.29213,0,0,1.29263,0,0
20130527T054606,1.29218,0,0,1.29268,0,0
20130527T054608,1.29213,0,0,1.29263,0,0
20130527T054648,1.29218,0,0,1.29268,0,0
20130527T054656,1.29213,0,0,1.29263,0,0
20130527T054702,1.29218,0,0,1.29268,0,0
20130527T054835,1.29213,0,0,1.29263,0,0
20130527T054848,1.29203,0,0,1.29253,0,0
20130527T054852,1.29208,0,0,1.29258,0,0
20130527T054852,1.29203,0,0,1.29253,0,0
20130527T054854,1.2921,0,0,1.2926,0,0
20130527T054904,1.29218,0,0,1.29268,0,0
20130527T054904,1.2921,0,0,1.2926,0,0
20130527T054906,1.29193,0,0,1.29243,0,0
20130527T054906,1.292,0,0,1.2925,0,0
20130527T054907,1.29193,0,0,1.29243,0,0
20130527T054909,1.29197,0,0,1.29247,0,0
20130527T054954,1.29203,0,0,1.29253,0,0
20130527T055027,1.29195,0,0,1.29245,0,0
20130527T055028,1.2919,0,0,1.2924,0,0
20130527T055102,1.292,0,0,1.2925,0,0
20130527T055112,1.29205,0,0,1.29255,0,0
20130527T055112,1.292,0,0,1.2925,0,0
20130527T055218,1.29193,0,0,1.29243,0,0
20130527T055218,1.29188,0,0,1.29238,0,0
20130527T055331,1.29183,0,0,1.29233,0,0
20130527T055332,1.29188,0,0,1.29238,0,0
20130527T055333,1.29183,0,0,1.29233,0,0
20130527T055338,1.29173,0,0,1.29223,0,0
20130527T055411,1.2918,0,0,1.2923,0,0
20130527T055513,1.29185,0,0,1.29235,0,0
20130527T055514,1.2919,0,0,1.2924,0,0
20130527T055525,1.29183,0,0,1.29233,0,0
20130527T055525,1.29177,0,0,1.29227,0,0
20130527T055535,1.29173,0,0,1.29223,0,0
20130527T055540,1.29177,0,0,1.29227,0,0
20130527T055626,1.2917,0,0,1.2922,0,0
20130527T055627,1.29175,0,0,1.29225,0,0
20130527T055636,1.29183,0,0,1.29233,0,0
20130527T055805,1.29188,0,0,1.29238,0,0
20130527T055933,1.29193,0,0,1.29243,0,0
20130527T060026,1.29188,0,0,1.29238,0,0
20130527T060245,1.29183,0,0,1.29233,0,0
20130527T060253,1.29188,0,0,1.29238,0,0
20130527T060309,1.29193,0,0,1.29243,0,0
20130527T060309,1.29197,0,0,1.29247,0,0
20130527T060310,1.29193,0,0,1.29243,0,0
20130527T060322,1.29197,0,0,1.29247,0,0
20130527T060324,1.29193,0,0,1.29243,0,0
20130527T060325,1.292,0,0,1.2925,0,0
20130527T060325,1.29193,0,0,1.29243,0,0
20130527T060325,1.292,0,0,1.2925,0,0
20130527T060434,1.2919,0,0,1.2924,0,0
20130527T060437,1.29195,0,0,1.29245,0,0
20130527T060437,1.292,0,0,1.2925,0,0
20130527T060455,1.29205,0,0,1.29255,0,0
20130527T060455,1.2921,0,0,1.2926,0,0
20130527T060538,1.29218,0,0,1.29268,0,0
20130527T060538,1.2921,0,0,1.2926,0,0
20130527T060538,1.29218,0,0,1.29268,0,0
20130527T060540,1.2921,0,0,1.2926,0,0
20130527T060720,1.29205,0,0,1.29255,0,0
20130527T060720,1.292,0,0,1.2925,0,0
20130527T060917,1.29208,0,0,1.29258,0,0
20130527T061112,1.29213,0,0,1.29263,0,0
20130527T061113,1.29218,0,0,1.29268,0,0
20130527T061359,1.2921,0,0,1.2926,0,0
20130527T061413,1.29218,0,0,1.29268,0,0
20130527T061413,1.29213,0,0,1.29263,0,0
20130527T061413,1.29218,0,0,1.29268,0,0
20130527T061419,1.29225,0,0,1.29275,0,0
20130527T061419,1.2923,0,0,1.2928,0,0
20130527T061419,1.29225,0,0,1.29275,0,0
20130527T061419,1.2923,0,0,1.2928,0,0
20130527T061420,1.2922,0,0,1.2927,0,0
20130527T061420,1.29228,0,0,1.29278,0,0
20130527T061420,1.29223,0,0,1.29273,0,0
20130527T061420,1.29218,0,0,1.29268,0,0
20130527T061420,1.29228,0,0,1.29278,0,0
20130527T061421,1.29223,0,0,1.29273,0,0
20130527T061421,1.29218,0,0,1.29268,0,0
20130527T061422,1.29228,0,0,1.29278,0,0
20130527T061525,1.29232,0,0,1.29282,0,0
20130527T061525,1.29238,0,0,1.29288,0,0
20130527T061854,1.29232,0,0,1.29282,0,0
20130527T061904,1.29238,0,0,1.29288,0,0
20130527T062023,1.29232,0,0,1.29282,0,0
20130527T062029,1.29228,0,0,1.29278,0,0
20130527T062045,1.29223,0,0,1.29273,0,0
20130527T062052,1.29228,0,0,1.29278,0,0
20130527T062059,1.2922,0,0,1.2927,0,0
20130527T062137,1.29213,0,0,1.29263,0,0
20130527T062138,1.29218,0,0,1.29268,0,0
20130527T062152,1.29193,0,0,1.29243,0,0
20130527T062152,1.29188,0,0,1.29238,0,0
20130527T062153,1.29193,0,0,1.29243,0,0
20130527T062201,1.292,0,0,1.2925,0,0
20130527T062342,1.29195,0,0,1.29245,0,0
20130527T062356,1.292,0,0,1.2925,0,0
20130527T062403,1.29205,0,0,1.29255,0,0
20130527T062423,1.2921,0,0,1.2926,0,0
20130527T062429,1.29215,0,0,1.29265,0,0
20130527T062445,1.29223,0,0,1.29273,0,0
20130527T062758,1.29218,0,0,1.29268,0,0
20130527T062759,1.29213,0,0,1.29263,0,0
20130527T062800,1.2922,0,0,1.2927,0,0
20130527T062808,1.29213,0,0,1.29263,0,0
20130527T062822,1.29218,0,0,1.29268,0,0
20130527T062832,1.29213,0,0,1.29263,0,0
20130527T062846,1.29208,0,0,1.29258,0,0
20130527T062902,1.29213,0,0,1.29263,0,0
20130527T062903,1.29218,0,0,1.29268,0,0
20130527T063133,1.29223,0,0,1.29273,0,0
20130527T063425,1.29218,0,0,1.29268,0,0
20130527T063649,1.2921,0,0,1.2926,0,0
20130527T063652,1.29205,0,0,1.2927,0,0
20130527T063652,1.29215,0,0,1.29265,0,0
20130527T063652,1.29205,0,0,1.2927,0,0
20130527T063652,1.2921,0,0,1.2926,0,0
20130527T063652,1.29205,0,0,1.2927,0,0
20130527T063653,1.29218,0,0,1.29268,0,0
20130527T063758,1.29223,0,0,1.29273,0,0
20130527T063758,1.29218,0,0,1.29268,0,0
20130527T064022,1.29213,0,0,1.29263,0,0
20130527T064024,1.29218,0,0,1.29268,0,0
20130527T064120,1.29213,0,0,1.29263,0,0
20130527T064258,1.29208,0,0,1.29258,0,0
20130527T064426,1.29213,0,0,1.29263,0,0
20130527T064508,1.29208,0,0,1.29258,0,0
20130527T064553,1.29213,0,0,1.29263,0,0
20130527T064553,1.29218,0,0,1.29268,0,0
20130527T064553,1.29213,0,0,1.29263,0,0
20130527T064554,1.29208,0,0,1.29258,0,0
20130527T064925,1.29213,0,0,1.29263,0,0
20130527T064927,1.29208,0,0,1.29258,0,0
20130527T064930,1.29213,0,0,1.29263,0,0
20130527T064934,1.29208,0,0,1.29258,0,0
20130527T065153,1.29203,0,0,1.29253,0,0
20130527T065153,1.29208,0,0,1.29258,0,0
20130527T065153,1.29203,0,0,1.29253,0,0
20130527T065218,1.29197,0,0,1.29247,0,0
20130527T065224,1.29203,0,0,1.29253,0,0
20130527T065230,1.29197,0,0,1.29247,0,0
20130527T065244,1.29203,0,0,1.29253,0,0
20130527T065249,1.29197,0,0,1.29247,0,0
20130527T065348,1.29193,0,0,1.29243,0,0
20130527T065418,1.29188,0,0,1.29238,0,0
20130527T065419,1.29183,0,0,1.29233,0,0
20130527T065419,1.29188,0,0,1.29238,0,0
20130527T065420,1.29177,0,0,1.29227,0,0
20130527T065420,1.29185,0,0,1.29235,0,0
20130527T065502,1.2919,0,0,1.2924,0,0
20130527T065504,1.29197,0,0,1.29247,0,0
20130527T065504,1.29193,0,0,1.29243,0,0
20130527T065505,1.29188,0,0,1.29238,0,0
20130527T065506,1.29193,0,0,1.29243,0,0
20130527T065506,1.29197,0,0,1.29247,0,0
20130527T065609,1.29203,0,0,1.29253,0,0
20130527T065610,1.2921,0,0,1.2926,0,0
20130527T065610,1.29205,0,0,1.29255,0,0
20130527T065611,1.29197,0,0,1.29247,0,0
20130527T065643,1.29203,0,0,1.29253,0,0
20130527T065643,1.29197,0,0,1.29247,0,0
20130527T065809,1.29205,0,0,1.29255,0,0
20130527T065944,1.29213,0,0,1.29263,0,0
20130527T065944,1.29208,0,0,1.29258,0,0
20130527T070328,1.29203,0,0,1.29253,0,0
20130527T070405,1.29208,0,0,1.29258,0,0
20130527T070405,1.29203,0,0,1.29253,0,0
20130527T070405,1.29208,0,0,1.29258,0,0
20130527T070405,1.29203,0,0,1.29253,0,0
20130527T070405,1.29208,0,0,1.29258,0,0
20130527T070525,1.29213,0,0,1.29263,0,0
20130527T070606,1.29223,0,0,1.29273,0,0
20130527T070610,1.29218,0,0,1.29268,0,0
20130527T070724,1.29223,0,0,1.29273,0,0
20130527T070740,1.29228,0,0,1.29278,0,0
20130527T070740,1.29223,0,0,1.29273,0,0
20130527T070743,1.29228,0,0,1.29278,0,0
20130527T070826,1.29223,0,0,1.29273,0,0
20130527T070842,1.2923,0,0,1.2928,0,0
20130527T070950,1.29223,0,0,1.29273,0,0
20130527T070951,1.29218,0,0,1.29268,0,0
20130527T070951,1.29225,0,0,1.29275,0,0
20130527T071015,1.2922,0,0,1.2927,0,0
20130527T071112,1.29228,0,0,1.29278,0,0
20130527T071113,1.29223,0,0,1.29273,0,0
20130527T071120,1.29228,0,0,1.29278,0,0
20130527T071202,1.29223,0,0,1.29273,0,0
20130527T071207,1.29228,0,0,1.29278,0,0
20130527T071207,1.29223,0,0,1.29273,0,0
20130527T071210,1.29228,0,0,1.29278,0,0
20130527T071326,1.2922,0,0,1.2927,0,0
20130527T071328,1.29228,0,0,1.29278,0,0
20130527T071330,1.29223,0,0,1.29273,0,0
20130527T071338,1.29228,0,0,1.29278,0,0
20130527T071339,1.29223,0,0,1.29273,0,0
20130527T071339,1.29218,0,0,1.29268,0,0
20130527T071419,1.29223,0,0,1.29273,0,0
20130527T071509,1.29228,0,0,1.29278,0,0
20130527T071509,1.2922,0,0,1.2927,0,0
20130527T071546,1.29225,0,0,1.29275,0,0
20130527T071547,1.2922,0,0,1.2927,0,0
20130527T071624,1.29215,0,0,1.29265,0,0
20130527T071658,1.2922,0,0,1.2927,0,0
20130527T071658,1.29228,0,0,1.29278,0,0
20130527T071708,1.29223,0,0,1.29273,0,0
20130527T071718,1.29218,0,0,1.29268,0,0
20130527T071834,1.29223,0,0,1.29273,0,0
20130527T071835,1.29228,0,0,1.29278,0,0
20130527T071835,1.29223,0,0,1.29273,0,0
20130527T071837,1.29218,0,0,1.29268,0,0
20130527T071848,1.29223,0,0,1.29273,0,0
20130527T071902,1.29232,0,0,1.29282,0,0
20130527T071918,1.29223,0,0,1.29273,0,0
20130527T071919,1.29228,0,0,1.29278,0,0
20130527T072030,1.29232,0,0,1.29282,0,0
20130527T072118,1.29238,0,0,1.29288,0,0
20130527T072456,1.29232,0,0,1.29282,0,0
20130527T072556,1.29238,0,0,1.29288,0,0
20130527T072609,1.29232,0,0,1.29282,0,0
20130527T072612,1.29238,0,0,1.29288,0,0
20130527T072705,1.29232,0,0,1.29282,0,0
20130527T072706,1.29238,0,0,1.29288,0,0
20130527T072719,1.29243,0,0,1.29293,0,0
20130527T072719,1.29248,0,0,1.29298,0,0
20130527T072745,1.29243,0,0,1.29293,0,0
20130527T072849,1.2925,0,0,1.293,0,0
20130527T072953,1.29243,0,0,1.29293,0,0
20130527T072958,1.29248,0,0,1.29298,0,0
20130527T073021,1.29255,0,0,1.29305,0,0
20130527T073031,1.2926,0,0,1.2931,0,0
20130527T073126,1.29268,0,0,1.29318,0,0
20130527T073329,1.29272,0,0,1.29322,0,0
20130527T073330,1.29268,0,0,1.29318,0,0
20130527T073404,1.29272,0,0,1.29322,0,0
20130527T073404,1.29268,0,0,1.29318,0,0
20130527T073412,1.29263,0,0,1.29313,0,0
20130527T073412,1.29258,0,0,1.29308,0,0
20130527T073423,1.29252,0,0,1.29302,0,0
20130527T073423,1.29248,0,0,1.29298,0,0
20130527T073425,1.29252,0,0,1.29302,0,0
20130527T073427,1.29258,0,0,1.29308,0,0
20130527T073431,1.29252,0,0,1.29302,0,0
20130527T073441,1.29258,0,0,1.29308,0,0
20130527T073442,1.29252,0,0,1.29302,0,0
20130527T073445,1.29258,0,0,1.29308,0,0
20130527T073536,1.29252,0,0,1.29302,0,0
20130527T073630,1.29243,0,0,1.29293,0,0
20130527T073630,1.29248,0,0,1.29298,0,0
20130527T073944,1.29243,0,0,1.29293,0,0
20130527T073944,1.29238,0,0,1.29288,0,0
20130527T073945,1.29245,0,0,1.29295,0,0
20130527T074112,1.29252,0,0,1.29302,0,0
20130527T074114,1.29248,0,0,1.29298,0,0
20130527T074117,1.29243,0,0,1.29293,0,0
20130527T074117,1.29248,0,0,1.29298,0,0
20130527T074121,1.2924,0,0,1.2929,0,0
20130527T074136,1.29245,0,0,1.29295,0,0
20130527T074156,1.2924,0,0,1.2929,0,0
20130527T074201,1.29245,0,0,1.29295,0,0
20130527T074255,1.2924,0,0,1.2929,0,0
20130527T074306,1.29235,0,0,1.29285,0,0
20130527T074313,1.2924,0,0,1.2929,0,0
20130527T074502,1.29245,0,0,1.29295,0,0
20130527T074617,1.2925,0,0,1.293,0,0
20130527T074617,1.29258,0,0,1.29308,0,0
20130527T074725,1.29263,0,0,1.29313,0,0
20130527T074726,1.29268,0,0,1.29318,0,0
20130527T074726,1.2926,0,0,1.2931,0,0
20130527T074819,1.29268,0,0,1.29318,0,0
20130527T074827,1.29272,0,0,1.29322,0,0
20130527T074828,1.2928,0,0,1.2933,0,0
20130527T074833,1.29272,0,0,1.29322,0,0
20130527T074924,1.29278,0,0,1.29328,0,0
20130527T074924,1.29283,0,0,1.29333,0,0
20130527T074925,1.29278,0,0,1.29328,0,0
20130527T074933,1.2927,0,0,1.2932,0,0
20130527T075008,1.29263,0,0,1.29313,0,0
20130527T075022,1.29258,0,0,1.29308,0,0
20130527T075023,1.29252,0,0,1.29302,0,0
20130527T075024,1.29258,0,0,1.29308,0,0
20130527T075036,1.29263,0,0,1.29313,0,0
20130527T075036,1.29268,0,0,1.29318,0,0
20130527T075039,1.29263,0,0,1.29313,0,0
20130527T075117,1.29268,0,0,1.29318,0,0
20130527T075134,1.29263,0,0,1.29313,0,0
20130527T075203,1.29268,0,0,1.29318,0,0
20130527T075205,1.29263,0,0,1.29313,0,0
20130527T075225,1.29258,0,0,1.29308,0,0
20130527T075352,1.29265,0,0,1.29315,0,0
20130527T075352,1.2926,0,0,1.2931,0,0
20130527T075408,1.29265,0,0,1.29315,0,0
20130527T075408,1.2926,0,0,1.2931,0,0
20130527T075414,1.29265,0,0,1.29315,0,0
20130527T075436,1.2927,0,0,1.2932,0,0
20130527T075452,1.29275,0,0,1.29325,0,0
20130527T075452,1.2928,0,0,1.2933,0,0
20130527T075453,1.29275,0,0,1.29325,0,0
20130527T075509,1.2928,0,0,1.2933,0,0
20130527T075514,1.29288,0,0,1.29338,0,0
20130527T075514,1.29283,0,0,1.29333,0,0
20130527T075528,1.29288,0,0,1.29338,0,0
20130527T075539,1.29295,0,0,1.29345,0,0
20130527T075547,1.29288,0,0,1.29338,0,0
20130527T075619,1.29295,0,0,1.29345,0,0
20130527T075628,1.29285,0,0,1.29335,0,0
20130527T075631,1.2929,0,0,1.2934,0,0
20130527T075717,1.29285,0,0,1.29335,0,0
20130527T075725,1.2928,0,0,1.2933,0,0
20130527T075726,1.29288,0,0,1.29338,0,0
20130527T075727,1.29283,0,0,1.29333,0,0
20130527T075735,1.29288,0,0,1.29338,0,0
20130527T075737,1.29283,0,0,1.29333,0,0
20130527T075753,1.29288,0,0,1.29338,0,0
20130527T075911,1.29298,0,0,1.29348,0,0
20130527T075911,1.29303,0,0,1.29353,0,0
20130527T075911,1.29298,0,0,1.29348,0,0
20130527T075932,1.2929,0,0,1.2934,0,0
20130527T075940,1.29295,0,0,1.29345,0,0
20130527T080000,1.2929,0,0,1.2934,0,0
20130527T080001,1.29291,0,0,1.29339,0,0
20130527T080003,1.29286,0,0,1.29334,0,0
20130527T080003,1.29291,0,0,1.29339,0,0
20130527T080010,1.29286,0,0,1.29334,0,0
20130527T080023,1.29291,0,0,1.29339,0,0
20130527T080037,1.29284,0,0,1.29332,0,0
20130527T080045,1.29291,0,0,1.29339,0,0
20130527T080048,1.29286,0,0,1.29334,0,0
20130527T080102,1.29281,0,0,1.29329,0,0
20130527T080153,1.29276,0,0,1.29324,0,0
20130527T080155,1.29271,0,0,1.29319,0,0
20130527T080224,1.29266,0,0,1.29314,0,0
20130527T080226,1.29261,0,0,1.29309,0,0
20130527T080230,1.29256,0,0,1.29304,0,0
20130527T080231,1.29251,0,0,1.29299,0,0
20130527T080231,1.29246,0,0,1.29294,0,0
20130527T080232,1.29251,0,0,1.29299,0,0
20130527T080247,1.29256,0,0,1.29304,0,0
20130527T080247,1.29261,0,0,1.29309,0,0
20130527T080248,1.29266,0,0,1.29314,0,0
20130527T080327,1.29261,0,0,1.29309,0,0
20130527T080327,1.29268,0,0,1.29316,0,0
20130527T080333,1.29264,0,0,1.29312,0,0
20130527T080333,1.29268,0,0,1.29316,0,0
20130527T080342,1.29264,0,0,1.29312,0,0
20130527T080342,1.29268,0,0,1.29316,0,0
20130527T080353,1.29264,0,0,1.29312,0,0
20130527T080357,1.29271,0,0,1.29319,0,0
20130527T080358,1.29266,0,0,1.29314,0,0
20130527T080358,1.29271,0,0,1.29319,0,0
20130527T080427,1.29279,0,0,1.29327,0,0
20130527T080429,1.29284,0,0,1.29332,0,0
20130527T080429,1.29279,0,0,1.29327,0,0
20130527T080429,1.29286,0,0,1.29334,0,0
20130527T080444,1.29281,0,0,1.29329,0,0
20130527T080458,1.29286,0,0,1.29334,0,0
20130527T080501,1.29281,0,0,1.29329,0,0
20130527T080518,1.29274,0,0,1.29322,0,0
20130527T080518,1.29279,0,0,1.29327,0,0
20130527T080520,1.29274,0,0,1.29322,0,0
20130527T080521,1.29279,0,0,1.29327,0,0
20130527T080525,1.29274,0,0,1.29322,0,0
